title,url,publish_date,source,category,title_clean,vader_score,vader_label
Rupiah Selasa pagi menguat 70 poin jadi Rp14.355 per dolar AS - ANTARA News,https://news.google.com/rss/articles/CBMipwFBVV95cUxQRk1JanNHNTFqQmhsUUhCbUNkUVZ6LVpLTEZsM3ZFMVRyT2hLODFvR3A3ei1iSkx6elRaeHZJRm9ZVVotbmpPWG55QlVyaXUwSWlJT0JqSVZZb1pxck1UTF81TF9ldzNOUzUxT2h3b1VoU1V0NklGZkRVR21vMzFNMHpSWGhSZFhrU1l4QWJhU0E4V2NHbElKVS0wSFFscU5xeDNYOFNKZ9IBrAFBVV95cUxQV0pxSkVlaHViWFdTaWxxQzlTWmJZWFJXNFNFY3RGZXhyNERCMElBQ1lKMUZjLUpNWmdsRkdiNjF6OFFDT3hKb293TEs5dE9qNElnQkJjSUVpd2IxOEpYUU9oNXRmdTUycDh3S0tGOGc0NmhBS1hMTGh6eUlOYTlYcFVlMEN1aFpaMnZtWk1sWDV1a3h5MnJiLUZoNnAxT0FLSm1vNVYwQm1VU2VS?oc=5,2020-07-14,ANTARA News,Ekonomi,rupiah selasa pagi menguat poin jadi rp per dolar as news,0.0,neutral
Kurs Riyal Arab Saudi Menguat 5 Hari Beruntun ke Rp 3.783 - CNBC Indonesia,https://news.google.com/rss/articles/CBMiuwFBVV95cUxNNnprc3hsbllnZFEyZGJXWjhwMEV0U2phdWhkRGROWmFVZmptekJKMHd6ZnRlblhkcDA5RVhHT3Z5WEg3azBCTmZGbVhVM2luTHh1YW9SUnNOQmV2SVg4QVNwSlk4Sm9VZnN3OHVzZmRBQjFMWTBhbjljRk5oSV9laGYxTmgtanoxYlUxVndGUkRTeXJwQUdfNXBQajZFanBmcm1hT08zb3ViaUpwUDFxOS1tS2hyUUl5TjlV?oc=5,2020-07-01,CNBC Indonesia,Ekonomi,kurs riyal arab saudi menguat hari beruntun rp cnbc indonesia,0.0,neutral
Rupiah Jumat pagi menguat tajam hingga 125 poin - jambi.antaranews.com,https://news.google.com/rss/articles/CBMilAFBVV95cUxPTjFOQlJZY3o2SjlTckRIR1V1ZXJhdDlSQTJ5bEZzSzdKc05LMlJ5TDltZXZmaWotbEVJX0JPQkxnU3FUQmR6VVExNGRxMWdhZkVreEVvTlhZam5jVW81RHIzRlNfTkhKSWZNcGRJeUZySE1JWjlseC04VUJiRzFUSHVPTXdQTVZfbzJzNjVDTFpkNUg2?oc=5,2020-11-06,jambi.antaranews.com,Ekonomi,rupiah jumat pagi menguat tajam hingga poin jambiantaranewscom,0.0,neutral
"Di Pasar 'Spot' Melemah, Rupiah Kurs Tengah BI Menguat - investor.id",https://news.google.com/rss/articles/CBMikAFBVV95cUxPN2E4TGdSZ1hUUU1wR0h5QV9zWEMwbWc4aEtHWTZmZDBXSHk0RFBiV1FoUTByQW1YV05YMTRfN0dyTFlzS3lJZmRhSk82Rjh5TkM4Njh3QXdtazJUUmp6ZS1VY2VxVXVHdk5QTFhVMllVY2pETEVFNlkzLXdJdV9WMVlGS0lOQm9XemhPQ1lKT1Y?oc=5,2020-04-22,investor.id,Ekonomi,pasar spot melemah rupiah kurs tengah bi menguat investorid,0.0,neutral
Selasa pagi Rupiah menguat 70 poin - jambi.antaranews.com,https://news.google.com/rss/articles/CBMigwFBVV95cUxQc28zSmRFWWpxYUVXM3JJOHh6TXhGOERyUnBzMzRBcnBhQ3FOU0k3QWh5UXNpanZ5NU56d0duSlhtSGl1Y2h3M0NJX0xJa25RQ3BUQ21WN3RkQmVTTE5PenYxV1N5cExxZHBoOUg5XzBWUUZtNy1SMExJNkFobUVZZjBsb9IBiAFBVV95cUxNZkVZZ2loZG5xMkIzU21DbmgzQWRaaE1hTllVbjI3OHZDb3diV0JmMGpyak55dWo2bEZZOW8xaV9SQ3dPZkZtallZWEU0dk82dVlPR3lVX184UE9GTGdzd1RHVnlyd2kwRVRpVTFvNDRPZlZqang0Wmd2b0h4cHN2SVVFVDRXSFVB?oc=5,2020-07-14,jambi.antaranews.com,Ekonomi,selasa pagi rupiah menguat poin jambiantaranewscom,0.0,neutral
Rupiah akhir pekan menguat jelang libur Imlek - ANTARA News Aceh,https://news.google.com/rss/articles/CBMikAFBVV95cUxNSjV4UUl2dWpwREtRYlZ0VHBxTlBhMlkydkRJajE3WklKR2ZZaGo0aF95WC1FQnhQanNFdm9pUy1VV05CbnFZSTVFZVp4aE1IVXc4dlRjNUdqZU9XbkMtb1doQnBxcGkzakZjcWpLMS05dGFyVElHbmpPc0VrN2RVMVJTcW1zRDlDVklOVTBYUm3SAZYBQVVfeXFMUHdGd3k0Si01bEVpVEtJZHQyeGQ5Y0JJdkVCaTFENG4zN1p2ZFYtZWdpVUxaX05DYjVyX29CeDVpVUFpSjdkSFE4TmFSbkpCbk1XMEZFNUJXbGhIc3dmOTZsMWRGdFI2cEJuTUhwd2dVOXJZWTNNcXc0STE0ckw2VTNmM1lNR1ZRNldPRTRON2I4cE05aUxB?oc=5,2020-01-24,ANTARA News Aceh,Ekonomi,rupiah akhir pekan menguat jelang libur imlek news aceh,0.0,neutral
Kurs Rupiah BI Melemah 10 Poin Saat Mayoritas Mata Uang Asia Menguat Tipis - market.bisnis.com,https://news.google.com/rss/articles/CBMiwwFBVV95cUxPOWZ6enRBbno2dmxaNVpNb0tzdF9qcE1RMkZ5cXM1VlZ2T0ZFdWtBN3liMW9FdW1Yd2Qya0FuMDFSR1BnRVVNVUpNRDljR29MbTZJdEE4cVZqX001c2s0eUdtZl85RDhQem5kTGt3V1dsYVZqWWp0d2hQcUZTZmdtNDdSNlYwa0lMamtKQTJOOXhfVzRlbGpHOXcyTDFXRWswQWlqdFJBOU9KRUUyUldEWUpmbDRmNk84Q1lXQ1JoakFQdmM?oc=5,2020-01-31,market.bisnis.com,Ekonomi,kurs rupiah bi melemah poin mayoritas mata uang asia menguat tipis marketbisniscom,0.0,neutral
"Kurs dollar AS: Rupiah mulai capek, setelah sepekan menguat (16/4) - kontan.co.id",https://news.google.com/rss/articles/CBMingFBVV95cUxOR010aGo1X25OZmtSVllKQjFTcUR5clkzbHJwTEZQRElsekVVeUZIY09aMWNmMGRaNHpvR0hkY0QyTWtGVnp5ejZPU1Qtei1mR0tkOXBaUlpWSWNFel9xbXRabFpaNExwOTVVTWdUUFNTWXpIaEl2THJiNlBnUTBDeTdEODYyMnhTMHJPa3ptY3o3cW9JRTZjZzVfU0xzd9IBlgFBVV95cUxPVVE1N2IyYWQ4bHFRWEkwSGtpd0lSSDc2T1NVSVE2b2UyLWhCZGlnd2JZSVV5OTQtRF9SZzVtTG80cW1VbWZYc1BXTkQxZW1OT25Ndm5mSHFXbUNxRW5mR2M2UkNWRWdHUXZFZXpTVEcxbFdhdmN5QkVGeVlydjhLY1NPNW5YaUpYQUg4NVd6OGhVX0tra3c?oc=5,2020-04-17,kontan.co.id,Ekonomi,kurs dollar as rupiah mulai capek sepekan menguat kontancoid,0.0,neutral
Kurs Rupiah Selasa pagi menguat 70 poin - ANTARA News Papua,https://news.google.com/rss/articles/CBMiigFBVV95cUxNbjk0cFhvNS0tR0J3N1dlYmY2cGtTWlY1TGI3cmFkSUhEZmIzTnBXNkwxbE1YeXJTMjNXc0VzNEdwczZWbllySmloTkNtT1UzbWd0LUhOOXNlRkhuTTA3VmR2Nm5YMURQTV9oeTFBSV85Ui1vemd5cGk2cXlFNWl5aHRPQ0tkWS1zMVE?oc=5,2020-07-14,ANTARA News Papua,Ekonomi,kurs rupiah selasa pagi menguat poin news papua,0.0,neutral
"Dibuka Melemah, Rupiah Hari Ini Masih Ada Peluang Menguat - Kompas.com",https://news.google.com/rss/articles/CBMi0gFBVV95cUxNcjR2Skg4cWFNbVpFMmE0Wm53X2J6Y2VfSGlDeGNNWTU5cmpUY0UzOFNfOWpHYkpjTFAzRlo2RFRfXy1oUXg4bHB2VnJfYlZ5dFlaaEJ3X0k3Q1d4UUlDQlE2cjZfS0JqYUVYY3BIaUVGMksycGhWSXp0RGc2bEQ3NlJVY0hfYmxBTEdSV3h5Y2NsT1RSY3BpZG9sRENKdlk1ZUpIZDFqU21DVERWeWVxS2lVbzJYcVBTazBkTFk0T3V6VTFIaGk1LWJmRGV4UnJkWUE?oc=5,2020-01-21,Kompas.com,Ekonomi,dibuka melemah rupiah hari masih peluang menguat kompascom,0.0,neutral
"Rabu, rupiah ditutup menguat didukung stimulus dari Bank Indonesia - ANTARA News Sultra",https://news.google.com/rss/articles/CBMirgFBVV95cUxNdy1sZnNMTUdvQzZ2czBrQjJ6WnFtVWNvWTJwMjBDOElUTml6cENKelRqM05FbklhX1ZlbmhRTm9Tb1ZvQVZRdHdUWmxBM01wOEdVZWNQMzdKVVJPa2MzRWpyNDUwdFNaMmNzNnFzb0tsMVhCcGxsa0tRWE40Q1JHQVhsZzRfOTBoSERIRzNTQ2FQeDVMSENWZUh5RHIzbUJLeGZWRjYtMHc1UExOVHc?oc=5,2020-07-08,ANTARA News Sultra,Ekonomi,rabu rupiah ditutup menguat didukung stimulus bank indonesia news sultra,0.0,neutral
"Ada risiko gelombang kedua Covid-19, besok rupiah berpotensi melemah tipis - kontan.co.id",https://news.google.com/rss/articles/CBMirgFBVV95cUxQaldDdG5YZHI1dHNTX3FRU3VrM3J2bFpXb2MtTjd0REE3dWcxTUJCd3FuVjhuS0dVLUNFMkFUajhGQ1FTbGtMT0JuLWFlMVpxc3FTYjQ2S2F1WmQyaHpySkV3Zzc4RFctSEh4RmhKcmdVbjlZYmNsWTVDX0l4SExSeDg3S2VnbnRNR2pmaGZsUk9Ya3J5bFowLTdNWDFZaFdwLUQwWXhHMnRJYnV2YWfSAaYBQVVfeXFMTTBFR3B5bE1ad3NnWTEyT0d1WWhXTW9YSmhmU2xydGljemZHUTFNVTVnbG5mWlNiM3NOZmQxRkNDMTlVNmtTaTdzUDRHa0NaeHZPWGZyMUJRQXc4ME9ybnFuZ2xYTHl1aXpUcW5XTkJobjU3Z3hHOFpwUHdGVU5qUEZvMWFQTUJ1VVdkRHF5ZzRsZGUweGh4VTlTenI5ZWZSbElmbEdjUQ?oc=5,2020-06-15,kontan.co.id,Ekonomi,risiko gelombang kedua covid besok rupiah berpotensi melemah tipis kontancoid,0.0,neutral
Rupiah Kamis Mampu Ditutup Menguat di Detik-detik Akhir Perdagangan - VOI.ID,https://news.google.com/rss/articles/CBMimgFBVV95cUxQRy1FdjhWNWhWdHlDdjdWczBvdDFOM1g1N2xWRmg1bHlzdGtxWmZqLVZLVEx1bVVabmVaNTU5N3FCSnVBQlQyVlRvRFg2U2ZMSWFBMWdIMTRhNEJyekhQeUxUendVYmxoU3pqNDJ2cmZOWHV3V216U2toaElfTTU0VVpoVG90Z0t2RW9VMElQai1UQlByZzJoQVJR0gGWAUFVX3lxTFB5eGJLUVJrQnRkNDRubVVkaURyMHpUdmVjVEdIYi1kSEdmOGQzd0FvZjMtby1pOEtlTTN4ZWRBMFJ6OXg2SnVlWEltcGMzTUI3SElQTmhRZ1REeVViSzRMNUlCRlJlaHdzdkhDbjNpZHMtNHR4WkFiSE5pWF9sRU9ub0tqUTRFRDJrQUVRMkktQjZobWQtUQ?oc=5,2020-04-23,VOI.ID,Ekonomi,rupiah kamis mampu ditutup menguat detikdetik akhir perdagangan voiid,0.0,neutral
Rupiah Menguat Sejalan Mata Uang Asia Siang Ini - BeritaSatu.com,https://news.google.com/rss/articles/CBMikwFBVV95cUxQV2ZBZGQya3hUcHJDSU9FTWxLazA2M3RpS2NTLXVEczRJVzRtRmNvT0ZsN3VoVC0wYVU0N3RHLUgwWjI0NnFGa3hFa01vVm43Um9GSG9jVEt4WEdBcmFKNmpPc1dtSjk2NzlRTl9RXzVUQUZBTzMzTEpPT25Odjl1emR5THRzazRMZ21rMS1QMzdTZTQ?oc=5,2020-10-09,BeritaSatu.com,Ekonomi,rupiah menguat sejalan mata uang asia siang beritasatucom,0.0,neutral
Rupiah Menguat di Tengah Ketegangan Iran dan AS - Liputan6.com,https://news.google.com/rss/articles/CBMilwFBVV95cUxPNGdKODBZVUVtYmk0Qzk3Ni1EdURILTBELW5YcEswc3dUd1k5bzl1cG1LMDhrTWRVSGl1NUx4TUFTUTVzY3FJdHNsUlNHbjFpVXZXam5Qb3F4ZGdrU0s5MER0Zk1rVTF3bl9GWmhYR3c0dmw1ejl6dmE0MkNUcDdoYktrYnVGbGswMkJPQVNLQ1Z0blFSSkc40gGMAUFVX3lxTFBSZHBsb0Q0SXhOSnFTaWZIbThUNUUybXFodlZ5UnZ5UWN1Um9uQzAtb0YxNmU2MjZsMndfQnZxSGpoNkJlNGlRdEQ2N2RzNnNjcU1jRzQ1bDFMZUJ3VTJhQmZDT29hclE2bmQyNnBVSmo5U2FFOFY4Y05QcDZfUkZoSGdUTkhTcXkwQzBP?oc=5,2020-01-07,Liputan6.com,Ekonomi,rupiah menguat tengah ketegangan iran as liputancom,0.0,neutral
"Tekan Dolar AS, Rupiah Menguat ke Rp14.675/USD - economy.okezone.com",https://news.google.com/rss/articles/CBMiowFBVV95cUxNaGYtR09XVmhxSXktNURXRmw0X2QweGRrLXNwTGZaZ1lMV2poMGJCNzJGcENwQmJfb0hGaTdkVW1kTF8zT3paOTlFcDk0LXRHRGw3c2NZTTJnd1JTalBpY2E3TXpRTXB3cXE2NWs2UkF2a0xKaFY1YVVXaURTTVVEN24td2xCN1lPcUsyb3BMaTc3SGV2SDQxX1pCYjVtMnhXM0Mw0gGiAUFVX3lxTE1ub3JKRGhZUUdfU19DSVhacUs0NDVoNUlhcVlycVRrSG9sNUExcGIyZTZZeG5QeUxiYkNBaEZfMkVZRmNHYmdxc25nR25JcHVKVkxuUUFIbGFITFc2SkdDVTFFNU5tNE11RWRKeTlMbjhYTWhzX2t1YXZfcVBtVXF6TEJPVjRFc2tDdkhmNXBXUzI2QzdvUXhLZ2ZTSEZuRmxtQQ?oc=5,2020-10-09,economy.okezone.com,Ekonomi,tekan dolar as rupiah menguat rpusd economyokezonecom,0.0,neutral
Apa Itu IHSG Saham? Ini Penjelasannya! - Stockbit Snips,https://news.google.com/rss/articles/CBMifkFVX3lxTFBFWm1ncnNMSzhpZUVNc1h0SThBLXA5dVRXODJSY0o5UXp1WUhtVzFnVm9DZU5ZSVAxUUlSazd2d3FIeGVFaXFMZkNBTGsyNTl5U3NPV2xyaTBwWUhhYzZpaGxpN2lud0kyVzhZaU9BWXJ5SG14d0RONnlDYXZ5dw?oc=5,2021-12-05,Stockbit Snips,Ekonomi,apa ihsg saham penjelasannya stockbit snips,0.0,neutral
UPDATE INDEKS HARGA SAHAM GABUNGAN IHSG - ANTARA Foto,https://news.google.com/rss/articles/CBMiigFBVV95cUxNUWY3X1lvcFVmUDQ5ZmRobElHb1ExT2ZIb2l5YUJFMEZjU2M3Y1hoOTAtdEx1Y2ZJc1BWMXNWeW1WYVp3M3hLUWlNTmNCN1RIbURNT29nb3JUaWYxSVd2UUFVcXU5Qm5hMldQTTFDaDdaMTd6LTdxakVjZ3JFSHZCUmxXTGNqUDZocFHSAY8BQVVfeXFMT1ZZdkVYMnRTRWpWbnVKSGRMVmQ5MFFzN0g1cG1XTzBWU0pMQlMyeUJaUGRGZGYtWXNPdzlyR3dzWnRvbGgtdGRNOHFUSE4yUE5BNnRpYXRaSC1lV2J5R0V4QnJ4X0pOYUtjdnlfNEhTeldKZlZ1NFMyUVVnY2pqWDQ5ZmFCcTZKcUFYOUZyZms?oc=5,2021-01-08,ANTARA Foto,Ekonomi,update indeks harga saham gabungan ihsg foto,0.0,neutral
Saham Sektor Industri Dasar dan Kimia Diproyeksi Topang IHSG - Kompas.id,https://news.google.com/rss/articles/CBMilAFBVV95cUxOdGlmdG10V1VnRkJDZTdJalFGUTZIcXdKMUhxQUVDLVp6OWRvVWxjYVhQeUdRMTFUa1VLbnNVbXdDel9xSkhKQWRybElxTjFYcGljbUlRWVZ5azhBQy01YS1oWDlJcEktdnJrWEhhcnFnaGVSUEE5MldxeGhHWDJhU2RocmVlMHRNaVV1Q21zbU9IVjRI?oc=5,2021-02-09,Kompas.id,Ekonomi,saham sektor industri dasar kimia diproyeksi topang ihsg kompasid,0.0,neutral
"10 Tahun IHSG Selalu Naik di Desember, Saatnya Switching ke Reksadana Saham? - bareksa.com",https://news.google.com/rss/articles/CBMixgFBVV95cUxPc0h6UU5hT2tmOTZSTnNyWFBIS3ZhXy05XzVrVGxRMFYybGROc1ZwWGtVY1VKWFpIbm93bm9aako3UjBrOHZENjY4STE2a3Jqb0VveW1CNzE1MFpXQWdwSDV2M3V2NUtRa1gxUW1zVnVhWHZVUWVLTzdrRE9FZmlmQ2lleE5zQnlfbDZ6Zk0tR1ZMcE5HWTZmeW80NnNNR0RjOHJPcFdrUnhvTlJEZXhLazBqOEVEZVZVNGExZHJ3U2t1dFQwWlE?oc=5,2021-12-03,bareksa.com,Ekonomi,tahun ihsg selalu naik desember saatnya switching reksadana saham bareksacom,0.0,neutral
"Balik ke Atas 6.000, Siap-siap IHSG Ngamuk Lagi Hari Ini? - CNBC Indonesia",https://news.google.com/rss/articles/CBMitwFBVV95cUxQR09ORjk3OXhFSG5LdTFDNmttVHc2OV9FWTlyelIxMC13eUpUWEd6bUJzcHlBWmoycmFPTjRzM0hQVFRSZU9KVTVadFhtcmwtWDNmaEE4ZHV6RFB0RDZHLW1tVmR5Y2c2WXdvREFzZk5manEtdXlEejZuX1lJQnFxcklBZTdMY2tvSGlyWkl0UkVJMVBPckFxQTcxUFR3SkVaQTBXNk9tQ201V2tPeHpJNW8ySUZwcmc?oc=5,2021-02-02,CNBC Indonesia,Ekonomi,balik atas siapsiap ihsg ngamuk hari cnbc indonesia,0.0,neutral
"IHSG Anjlok ke 5.979 Hari Ini, 28 Januari 2021 - CNN Indonesia",https://news.google.com/rss/articles/CBMiqgFBVV95cUxOZEFRQnF5TjBSRG1yNkxFQ2ZyWjJyMUxGTS1jUUc5bk0wQlFRanUybHNFdDhOWnJlUW1JbkFvWkozODJ6Wkx1SGtjOGpzdkhsRFM3S05JNHYzZHNDaDFpMGs0clJzcUllV21fcHJoVkdDQUx1cWlHVkVabXNZZWRmemJURWt2TmtFWjl1RFVHN3l2dkp6dHpYWmJwUnFaNzhSNnJWalRYMlZ1dw?oc=5,2021-01-28,CNN Indonesia,Ekonomi,ihsg anjlok hari januari cnn indonesia,0.0,neutral
IHSG tumbang 2% ke 5.948 pada perdagangan Senin (12/5) - kontan.co.id,https://news.google.com/rss/articles/CBMijgFBVV95cUxQc1JacGJUUkFCaTVFc0haaVhhRlRsQmc3VXd2dkFvNVl1OS1Kd2tSeDdmb0p5d0U5U1I1R1o1R3lRcjh1Q0ZvSjhnZWo0NEVIUEVYLXlTY0ZRelVLNkF1ZHBDSF95YVNDeE1UTlpJV05keW15cFdwcTItVUIzeVNTNlh5dkQ4Q1djOWlQRGNR0gGGAUFVX3lxTFAwUHR5YkF4U2t4cE9YejY4Y1VkdEhQRHpkUjVGbFpoRWlFakVQZ3NmSmt2cVg3ZUlLUEJNaVBKWEdOd1hXRGFqWHkySG04RHE5ckZJUnZNQXZOUnZ0RjBNbmxPeDhzcUsxdzgwaEhCOWU3SjJVV1ZRWlVhZnBEaU5zX2NPZmRR?oc=5,2021-04-12,kontan.co.id,Ekonomi,ihsg tumbang pada perdagangan senin kontancoid,0.0,neutral
"Indeks Saham IDX30 Dievaluasi, Ini Dampaknya bagi Reksa Dana - ajaib.co.id",https://news.google.com/rss/articles/CBMinwFBVV95cUxNVldJTTlwb2Y4TzR3MWxFZzNkTUp6R1BQZzE2OHhtOUFmTDVmZ2h2dlJNRmdKbHBHSTNUUXp0NGJlTVE4ZUNrNlVsWjZaeFIwc1VadkNzMEtEeWs3TW5DQ0N2Rl92cEFzTEVTRFByX0JLR1J6V2wySmw3SHRDSGJKNnU5N2prU25FNmljWVgwSUxCWGVtNzRNbFFCZ1oyRUU?oc=5,2021-12-25,ajaib.co.id,Ekonomi,indeks saham idx dievaluasi dampaknya reksa dana ajaibcoid,0.0,neutral
IHSG Terkoreksi Menjelang Pengumuman Perpanjangan PPKM Darurat - Suara Surabaya,https://news.google.com/rss/articles/CBMisgFBVV95cUxPOUYxWkN0aUc3aUhETkhXd3Mtbno4WEQwOFFXb29rT3ZJd25NdzQwWGFBaGtyajk3ZlZuQkE5UVRlSzNiQ3dOSzVNUUIzcXY1aUJ3bkhmUmxXbVFoOXU2R2ZrX0pwVEN2VU9uRS1tUU1LRVkzZ1BSX1U1Uldmd3ZnUjQ1eGlqaHJPcjRVcUNDdFpER3RnMks0Z3BEbTF3WlUzN2pIbE1qZzMyeTMxeWpYcXBR0gG3AUFVX3lxTE1jRWZjN3JZN2ZudFhjbjdhWXdaMlo4VXBpNFN0NVp3NTk5MjdPT0N2TTQ2bXlMLTA1b2pyQTRTUmMtOXlGelp3a2xSOTJoVndaek10Z2xsVW1uR3A3bVlGTVdrRWtBMUdlcXFQZnZ2dVZZMGJpZHVHandmeWNrbGN1dVozS29Yb0ZnaWNldDVOZUkxaWpyNmV1Tm9ObUhvNjY2bDNNTVNaWlc5MTRjYUtKSVhPbnJVSQ?oc=5,2021-07-19,Suara Surabaya,Ekonomi,ihsg terkoreksi menjelang pengumuman perpanjangan ppkm darurat suara surabaya,0.0,neutral
Saham yang Melesat dan yang Terpuruk di 2021 - Kompas.id,https://news.google.com/rss/articles/CBMif0FVX3lxTE45cGpscng4LTF6N0dKU2NWRllpUHAyUTNNUXlfRlA2ZVpCTG84bmw5VE1BQy03NGZuLTJlRUVfdklyNkl1cG10ZXhHeTloYUhnUlR3bkxTUG55TnM1RjI3eTVlVm5FYzItQk4yUXNMX1VDaGpqbGsxOGlwdGdQWUU?oc=5,2021-12-24,Kompas.id,Ekonomi,saham melesat yang terpuruk kompasid,0.0,neutral
"Indeks Ketakutan Sudah Turun, IHSG Bakal Mantap Melesat - CNBC Indonesia",https://news.google.com/rss/articles/CBMitwFBVV95cUxORW9iMGxZUWF1dWpkd3hVenlXcWxFenM0aWRkZGlwd0puRzY4aXZFM1dPZHFaWURtYjUxdHMwZGlIOXBSWHRVSkhnbzE0Y0JLTERCUXJXbk94QWtJYldLcjB1Y1B3WEtBeE1GR0NvS2VmRm9OUVBQQnNrZ2JWQXZuRzJIZFp2MmRTQmFpc3BDTmRHQ2JZTklZRnNNOGJLS1pwZlJEM3VISnZDbXlQZUdUMm1pU0VEQ0E?oc=5,2021-02-03,CNBC Indonesia,Ekonomi,indeks ketakutan turun ihsg bakal mantap melesat cnbc indonesia,0.0,neutral
"IHSG Naik Tipis ke 6.069 pada Hari Ini, 7 Juni 2021 - CNN Indonesia",https://news.google.com/rss/articles/CBMisAFBVV95cUxPcm9ZV0pGYUgweG1wOVZXUWkzS0k1LWtGdVM0WlRWbWRFbFJnRDFrTEM4VmVhWmE4a0tveTBFUHdOZnNudkk1a01iQ3dmVk5lUFF0MEFCZ05WUGMtbldQWERQRUxoX0k2cUU2UWduS2pKYkI5VE1COTFUMEJ4b2xjS01tYU1mTTkwVUtHYTg5bHREZ0RtTS1NWmpyc2FySWMwWXBkbldnUnh0cHU1M3hfatIBtgFBVV95cUxPRVZXaHpZUVpyNUV4Q1NvUmhQWWM3Y1kxV2l4aUUtZmRqLXVqSk0xSEdob3lmNW5YQVVIOVZTbHdnQXhEd1R1dGtOWS0zWXc0d2g2Ul9pSzlGY01JaFR0bHJGTnV4X0dQUzJuRVJBb3hGazhtUGNyU3Y4X3Q1YVFYajYyVWV3X0VPcXBRNDRQNldRcmYtQUNXLVRPc0xaUmlFSXRUWDAwTXZGeGF4QVlvd3Q5NS0xdw?oc=5,2021-06-07,CNN Indonesia,Ekonomi,ihsg naik tipis pada hari juni cnn indonesia,0.0,neutral
CEO Sucor AM Jemmy Paul: Prospek Positif Imbal Hasil Reksadana Saham 2021 - bareksa.com,https://news.google.com/rss/articles/CBMiwwFBVV95cUxNTnFJbXZKYW91X0Nwc19xcGtBNWJYM3h3TmNpNEI0X3daelhJNDJlOXJReUhBdGF1QTE2UGR1OWFnUEIxazhHaHFPZ0ZmYTFfNG1EMl9wVXg4WXZTc2h0ZUZXT055YktlMXRzQkxEZGU5ZW1UbGtLQzF0OFRaQTRBUlRRamlRS1hZbmctMkNycHc1cUI5MFhsV01SX08zZ200UEpZQWlKeVNTckFKRFpGd3gzSW5KRktKTkxkVk8zVzA2Ym8?oc=5,2021-03-04,bareksa.com,Ekonomi,ceo sucor am jemmy paul prospek positif imbal hasil reksadana saham bareksacom,0.0,neutral
Ini sentimen yang akan menggerakan IHSG sepanjang bulan Agustus 2021 - kontan.co.id,https://news.google.com/rss/articles/CBMipwFBVV95cUxNMmIzdXkxNnZQLWlsV2t5NURmTkNoVm8yZnhVVE15c3hORTAwYzRMUTduUWc3VDEwTHVqenUxNkNscDB0b0N3Qy0xOHlsVmRpOXQ3Wlh3a3dBdVloaE10QnF6UTZzcE4tSXBSZVZ0WjFnUURJUFktZEFGaC03RThNeTY4ampjZExNZHRIbl9Pdk9DbUdpc0JRdTlIZGQyM1N3TzUyR0JMNNIBnwFBVV95cUxQUDBvcGJFc1haeEUwQ2d2T19mUFpENHR1eHVJUGd0X25IekpxYWV4ZW5NUGJaZkZOQlg3el9qeS1sNXZsUkFVcENhNXYzaU1QTk9Gd296cEpRdGxzLUVMbEJTdEg2YmtYNXk0RG5Gb1U5aU1Qa09FRnR6UUc3b0Nod0NXVFFwSUtGS2hwdGpiTUk2OEFlQUJDX1ZyMTRWZ1k?oc=5,2021-08-02,kontan.co.id,Ekonomi,sentimen akan menggerakan ihsg sepanjang bulan agustus kontancoid,0.0,neutral
"IHSG Kalah dari Bursa Vietnam & Thailand, Nomor 4 di ASEAN - CNBC Indonesia",https://news.google.com/rss/articles/CBMiuAFBVV95cUxPMm90NUY1SEJnUkhKVVJyVXRuSHBycEhwU3JVY2FwQVlQWjR3VUpveWxnNjZ1NnRYN09zeElWQV9lYWx0R0ZOV1NKNmFVR1lqZVRQRU9jenJrUk0yYTI5Vzg1V2JNMVhROXZoQ3ZwM1VmQWV2Sjc1NXM3d2prRmlFbzZfWGF4emJkd3NURWh6VzI4bHNfY3JMdXpzclVCVUlOUU1lcWlfVDEwbThydmNfaDZSZ1JMZHFC0gG-AUFVX3lxTE5UMzV3bHU5VS1IUkRlUG0zVGxndVd3bHU4c2hfLUJlQkYzbVBOUnRSVzNsQkM5UGFzUURsMkY1OTllZGhWNFVDYWxsLVY3ZWRIRzFaZl9iTlVWaS0yUEh6dW52Z3duRm9pYXgxRUY2UElRUDNSU3JicmhWNXU5TGtuUWdRRzNsMzU5SGNTMHlmMERqYnB5Tkpoa0tMVEgxZVZ1dzU1UWtGQkg3dTVobjZta21hSzRndUx6d0tuclE?oc=5,2021-12-31,CNBC Indonesia,Ekonomi,ihsg kalah bursa vietnam thailand nomor asean cnbc indonesia,0.0,neutral
